Incident ID,Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2551197,2023-03-20T00:00:00Z,Virginia,Virginia Beach,0,0,0,0,"1"
2550366,2023-03-20T00:00:00Z,Georgia,Bogart,0,0,0,0,"0"
2550103,2023-03-20T00:00:00Z,Florida,Davenport,0,0,0,0,"0"
2558941,2023-03-19T00:00:00Z,South Carolina,Conway,0,0,0,0,"1"
2549161,2023-03-17T00:00:00Z,Pennsylvania,Philadelphia,0,0,0,0,"0"
2548326,2023-03-17T00:00:00Z,Minnesota,Duluth,0,0,0,0,"0"
2548445,2023-03-17T00:00:00Z,Ohio,New Concord,0,1,0,0,"1"
2548198,2023-03-17T00:00:00Z,Maryland,Towson,0,0,0,0,"0"
2550299,2023-03-17T00:00:00Z,Michigan,Pinckney,0,0,0,0,"0"
2547499,2023-03-16T00:00:00Z,California,Woodland,0,0,0,0,"1"
2548310,2023-03-16T00:00:00Z,Wisconsin,Milwaukee,0,0,0,0,"1"
2548200,2023-03-16T00:00:00Z,Florida,Miami,0,0,0,0,"1"
2547939,2023-03-16T00:00:00Z,Florida,Palm Beach Gardens,0,0,0,0,"1"
2547884,2023-03-16T00:00:00Z,North Carolina,Monroe,0,0,0,0,"1"
2549312,2023-03-16T00:00:00Z,Alabama,Piedmont,0,0,0,0,"1"
2546792,2023-03-15T00:00:00Z,Virginia,Amherst,0,0,0,0,"1"
2546688,2023-03-15T00:00:00Z,Georgia,Evans,0,0,0,0,"0"
2546633,2023-03-15T00:00:00Z,Delaware,Georgetown,0,0,0,0,"1"
2547033,2023-03-15T00:00:00Z,California,San Francisco,0,0,0,0,"0"
2547057,2023-03-15T00:00:00Z,Alabama,Springville,0,0,0,0,"0"
2546083,2023-03-14T00:00:00Z,Michigan,Holt,0,0,0,0,"1"
2546168,2023-03-14T00:00:00Z,Virginia,Norfolk,0,0,0,0,"1"
2545930,2023-03-14T00:00:00Z,North Carolina,Kernersville,0,0,0,0,"0"
2547097,2023-03-14T00:00:00Z,Louisiana,New Orleans,0,0,0,0,"2"
2545332,2023-03-13T00:00:00Z,Virginia,Richmond,0,0,0,0,"1"
2566202,2023-03-13T00:00:00Z,Massachusetts,Southbridge,0,0,0,0,"2"
2543996,2023-03-11T00:00:00Z,Maine,Waterville,0,0,0,0,"1"
2543339,2023-03-10T00:00:00Z,Florida,Vero Beach,0,0,0,0,"1"
2543325,2023-03-10T00:00:00Z,Maine,Monroe,0,0,0,0,"1"
2542908,2023-03-09T00:00:00Z,New Mexico,Albuquerque,0,0,0,0,"0"
2546566,2023-03-09T00:00:00Z,Wisconsin,Milwaukee,0,0,0,0,"1"
2542935,2023-03-09T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2542901,2023-03-09T00:00:00Z,Alabama,Athens,0,0,0,0,"1"
2543468,2023-03-08T00:00:00Z,Texas,Texarkana,0,0,0,0,"0"
2542906,2023-03-08T00:00:00Z,New Mexico,Los Lunas,0,0,0,0,"1"
2968986,2023-03-08T00:00:00Z,Pennsylvania,Royersford,0,0,0,0,"2"
2542547,2023-03-08T00:00:00Z,Arizona,Chandler,0,0,0,0,"0"
2542545,2023-03-08T00:00:00Z,Georgia,Fairburn,0,0,0,0,"0"
2541499,2023-03-07T00:00:00Z,Illinois,Rockford,0,0,0,0,"1"
2542864,2023-03-07T00:00:00Z,Maryland,Glen Burnie,0,0,0,0,"1"
2542086,2023-03-07T00:00:00Z,Indiana,Indianapolis,1,0,0,0,"0"
2542499,2023-03-07T00:00:00Z,Indiana,Indianapolis (Lawrence),0,0,0,0,"0"
2541677,2023-03-07T00:00:00Z,Alabama,Rogersville,0,0,0,0,"0"
2546317,2023-03-06T00:00:00Z,Michigan,Saginaw,0,0,0,0,"1"
2540364,2023-03-06T00:00:00Z,Virginia,Alexandria,0,0,0,0,"1"
2540982,2023-03-06T00:00:00Z,Iowa,Shenandoah,0,0,0,0,"1"
2543457,2023-03-06T00:00:00Z,Illinois,Elmwood Park,0,0,0,0,"1"
2540056,2023-03-06T00:00:00Z,Michigan,Roseville,0,1,0,0,"1"
2540730,2023-03-06T00:00:00Z,Minnesota,Minneapolis (Coon Rapids),0,0,0,0,"1"
2938662,2023-03-06T00:00:00Z,Maryland,Baltimore,0,0,0,0,"1"
2540590,2023-03-06T00:00:00Z,Ohio,Columbus,0,0,0,0,"1"
2540549,2023-03-06T00:00:00Z,Kentucky,Owensboro,0,0,0,0,"1"
2541039,2023-03-05T00:00:00Z,Georgia,Atlanta,0,0,0,0,"0"
2538466,2023-03-03T00:00:00Z,Ohio,Cleveland,0,0,0,0,"1"
2538905,2023-03-03T00:00:00Z,Oklahoma,Oklahoma City,0,0,0,0,"1"
2538842,2023-03-03T00:00:00Z,Florida,Clearwater,0,0,0,0,"1"
2538840,2023-03-03T00:00:00Z,Florida,Saint Petersburg,0,0,0,0,"1"
2538091,2023-03-03T00:00:00Z,South Carolina,Orangeburg,0,1,0,0,"0"
2538699,2023-03-03T00:00:00Z,Arizona,Phoenix,0,0,0,0,"1"
2539158,2023-03-03T00:00:00Z,California,Azusa,0,0,0,0,"2"
2542912,2023-03-03T00:00:00Z,New Mexico,Los Lunas,0,0,0,0,"0"
2537614,2023-03-02T00:00:00Z,Alabama,Bay Minette,0,0,0,0,"1"
2537466,2023-03-02T00:00:00Z,North Carolina,Kill Devil Hills,0,0,0,0,"1"
2537460,2023-03-02T00:00:00Z,Mississippi,Kiln,0,0,0,0,"1"
2539312,2023-03-02T00:00:00Z,South Carolina,North Charleston,0,0,0,0,"1"
2537311,2023-03-02T00:00:00Z,Georgia,Lagrange,0,0,0,0,"1"
2536807,2023-03-01T00:00:00Z,Arkansas,Jonesboro,0,0,0,0,"1"
2537436,2023-03-01T00:00:00Z,Indiana,Terre Haute,0,0,0,0,"2"
2537458,2023-03-01T00:00:00Z,Oregon,Salem,0,0,0,0,"1"
2537394,2023-03-01T00:00:00Z,Georgia,Warner Robins,0,0,0,0,"0"
2537958,2023-03-01T00:00:00Z,California,Santa Rosa,0,0,0,0,"1"
2536964,2023-03-01T00:00:00Z,Tennessee,Cedar Hill,0,0,0,0,"0"
2535934,2023-02-28T00:00:00Z,Ohio,Rocky River,0,0,0,0,"0"
2538355,2023-02-28T00:00:00Z,Kentucky,Radcliff,0,0,0,0,"1"
2535790,2023-02-28T00:00:00Z,Florida,Tallahassee,0,0,0,0,"1"
2537463,2023-02-28T00:00:00Z,North Carolina,Greensboro,0,0,0,0,"0"
2536386,2023-02-28T00:00:00Z,Texas,Pearland,0,0,0,0,"1"
2557186,2023-02-28T00:00:00Z,Colorado,Denver,0,0,0,0,"1"
2536296,2023-02-28T00:00:00Z,Georgia,Ringgold,0,0,0,0,"1"
2536087,2023-02-28T00:00:00Z,New York,Rochester (Brighton),0,0,0,0,"1"
2540360,2023-02-27T00:00:00Z,North Carolina,Lillington,0,0,0,0,"1"
2536221,2023-02-27T00:00:00Z,Utah,Cedar City,0,0,0,0,"1"
2535740,2023-02-27T00:00:00Z,Florida,Hollywood,0,0,0,0,"1"
2535733,2023-02-27T00:00:00Z,Florida,Jacksonville,0,0,0,0,"0"
2534845,2023-02-27T00:00:00Z,Nevada,Fernley,0,0,0,0,"1"
2536597,2023-02-27T00:00:00Z,Alabama,Monroeville,0,0,0,0,"0"
2538050,2023-02-27T00:00:00Z,Mississippi,Heidelberg,0,0,0,0,"0"
2533264,2023-02-24T00:00:00Z,Nebraska,Lincoln,0,0,0,0,"1"
2533130,2023-02-24T00:00:00Z,Colorado,Colorado Springs,0,0,0,0,"1"
2533040,2023-02-24T00:00:00Z,Texas,Nederland,0,0,0,0,"1"
2532996,2023-02-24T00:00:00Z,Florida,Daytona Beach,0,0,0,0,"1"
2532968,2023-02-24T00:00:00Z,Georgia,Grovetown,0,0,0,0,"1"
2534185,2023-02-24T00:00:00Z,California,Watsonville,0,0,0,0,"1"
2533257,2023-02-23T00:00:00Z,North Carolina,Durham,0,0,0,0,"1"
2533150,2023-02-23T00:00:00Z,Florida,Greenacres,0,0,0,0,"1"
2533085,2023-02-23T00:00:00Z,South Carolina,Blythewood,0,0,0,0,"1"
2533072,2023-02-23T00:00:00Z,North Carolina,Raleigh,0,0,0,0,"1"
2532760,2023-02-23T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2532198,2023-02-23T00:00:00Z,Maryland,Lanham,0,0,0,0,"0"
2533361,2023-02-23T00:00:00Z,Ohio,Columbus,0,0,0,0,"1"
2533356,2023-02-23T00:00:00Z,Ohio,Reynoldsburg,0,0,0,0,"1"
2531624,2023-02-22T00:00:00Z,Virginia,Glen Allen,0,0,0,0,"1"
2531636,2023-02-22T00:00:00Z,Virginia,Newport News,0,0,0,0,"1"
2532021,2023-02-22T00:00:00Z,Ohio,Reynoldsburg,0,0,0,0,"1"
2533216,2023-02-22T00:00:00Z,Florida,Belle Glade,0,0,0,0,"1"
2531012,2023-02-21T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2531008,2023-02-21T00:00:00Z,Nevada,North Las Vegas,0,0,0,0,"1"
2530996,2023-02-21T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"2"
2531435,2023-02-21T00:00:00Z,Ohio,Columbus,0,0,0,0,"1"
2532037,2023-02-21T00:00:00Z,Pennsylvania,Coal Township,0,0,0,0,"0"
2531943,2023-02-21T00:00:00Z,Kentucky,Stearns,0,0,0,0,"1"
2530457,2023-02-20T00:00:00Z,North Carolina,Elkin,0,0,0,0,"0"
2530243,2023-02-20T00:00:00Z,Texas,Midland,0,0,0,0,"1"
2528420,2023-02-18T00:00:00Z,Texas,Abilene,0,0,0,0,"1"
2527875,2023-02-17T00:00:00Z,Texas,Arlington,0,0,0,0,"2"
2527806,2023-02-17T00:00:00Z,Missouri,Saint Louis,0,0,0,0,"0"
2528381,2023-02-17T00:00:00Z,Georgia,Macon,0,0,0,0,"0"
2529696,2023-02-17T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2527524,2023-02-17T00:00:00Z,Indiana,Fort Wayne,0,0,0,0,"0"
2527792,2023-02-17T00:00:00Z,Virginia,Max Meadows,0,0,0,0,"1"
2527592,2023-02-17T00:00:00Z,North Carolina,Erwin,0,0,0,0,"0"
2527121,2023-02-16T00:00:00Z,Virginia,Norfolk,0,0,0,0,"0"
2529867,2023-02-16T00:00:00Z,Texas,Benavides,0,0,0,0,"1"
2527944,2023-02-16T00:00:00Z,Alabama,Wetumpka,0,0,0,0,"1"
2528026,2023-02-16T00:00:00Z,Ohio,Columbus,0,0,0,0,"0"
2528617,2023-02-16T00:00:00Z,North Carolina,Fayetteville,0,0,0,0,"1"
2526954,2023-02-15T00:00:00Z,Colorado,Denver,0,0,0,0,"1"
2528206,2023-02-15T00:00:00Z,Ohio,Cleveland,0,0,0,0,"0"
2526048,2023-02-15T00:00:00Z,Maryland,Fort George G Meade (Fort Meade),0,0,0,0,"1"
2527475,2023-02-15T00:00:00Z,Texas,Houston,0,0,0,0,"0"
2526799,2023-02-15T00:00:00Z,North Carolina,Clayton,0,0,0,0,"1"
2526755,2023-02-15T00:00:00Z,Alabama,Decatur,0,0,0,0,"0"
2526751,2023-02-15T00:00:00Z,Alabama,Beauregard,0,0,0,0,"0"
2526733,2023-02-15T00:00:00Z,Mississippi,Clinton,0,0,0,0,"0"
2526690,2023-02-15T00:00:00Z,Virginia,Gloucester,0,0,0,0,"1"
2580632,2023-02-15T00:00:00Z,Michigan,Grand Rapids (Walker),0,0,0,0,"2"
2525801,2023-02-14T00:00:00Z,Utah,Salt Lake City (Murray),0,0,0,0,"3"
2525617,2023-02-14T00:00:00Z,North Carolina,Rocky Mount,0,0,0,0,"0"
2525527,2023-02-14T00:00:00Z,Texas,San Antonio,0,0,0,0,"1"
2525382,2023-02-14T00:00:00Z,Pennsylvania,Pittsburgh,0,4,0,0,"2"
2526099,2023-02-14T00:00:00Z,Florida,Fort Myers,0,0,0,0,"1"
2526066,2023-02-14T00:00:00Z,Georgia,Decatur,0,0,0,0,"1"
2528189,2023-02-14T00:00:00Z,Indiana,Fort Wayne,0,0,0,0,"1"
2526660,2023-02-14T00:00:00Z,South Carolina,Conway,0,0,0,0,"0"
2525632,2023-02-14T00:00:00Z,North Carolina,Wendell,0,0,0,0,"0"
2527114,2023-02-13T00:00:00Z,North Carolina,Raleigh,0,0,0,0,"1"
2532391,2023-02-13T00:00:00Z,Georgia,Athens,0,0,0,0,"1"
2760283,2023-02-13T00:00:00Z,Louisiana,Thibodaux,0,0,0,0,"1"
2525430,2023-02-13T00:00:00Z,Oklahoma,Lawton,0,0,0,0,"0"
2525173,2023-02-13T00:00:00Z,Colorado,Golden,0,0,0,0,"1"
2525134,2023-02-13T00:00:00Z,Florida,Pensacola,0,0,0,0,"0"
2525037,2023-02-13T00:00:00Z,New York,New York (Manhattan),0,0,0,0,"0"
2524577,2023-02-13T00:00:00Z,Michigan,East Lansing,3,5,1,0,"0"
2524581,2023-02-13T00:00:00Z,New York,Rochester,0,0,0,0,"1"
2524633,2023-02-13T00:00:00Z,Texas,Dalhart,1,0,0,0,"0"
2523958,2023-02-12T00:00:00Z,North Carolina,Salisbury,0,0,0,0,"0"
2523405,2023-02-10T00:00:00Z,Ohio,Cincinnati,0,0,0,0,"1"
2522622,2023-02-10T00:00:00Z,Tennessee,La Vergne,0,0,0,0,"1"
2524381,2023-02-10T00:00:00Z,Georgia,Columbus,0,0,0,0,"1"
2523161,2023-02-10T00:00:00Z,Indiana,Columbia City,0,0,0,0,"0"
2523619,2023-02-10T00:00:00Z,North Carolina,Franklin,0,0,0,0,"0"
2523058,2023-02-10T00:00:00Z,California,San Diego,0,0,0,0,"1"
2522141,2023-02-09T00:00:00Z,Arkansas,Fort Smith,0,0,0,0,"0"
2521973,2023-02-09T00:00:00Z,Alabama,Prattville,0,0,0,0,"1"
2526042,2023-02-09T00:00:00Z,Pennsylvania,Norristown,0,0,0,0,"0"
2520705,2023-02-08T00:00:00Z,Maryland,Lanham,0,0,0,0,"1"
2520916,2023-02-08T00:00:00Z,Texas,Rio Grande City,0,0,0,0,"2"
2538306,2023-02-08T00:00:00Z,Minnesota,Minneapolis,0,0,0,0,"1"
2521277,2023-02-08T00:00:00Z,Alabama,Brookwood,0,0,0,0,"0"
2520180,2023-02-07T00:00:00Z,Virginia,Chesterfield,0,0,0,0,"1"
2520243,2023-02-07T00:00:00Z,North Carolina,Saint Pauls,0,0,0,0,"0"
2520906,2023-02-07T00:00:00Z,Texas,Lubbock,0,0,0,0,"0"
2520084,2023-02-07T00:00:00Z,Colorado,Colorado Springs,0,0,0,0,"1"
2520468,2023-02-07T00:00:00Z,Wisconsin,Neenah,0,0,0,0,"1"
2520710,2023-02-07T00:00:00Z,Wisconsin,Green Bay,0,0,0,0,"1"
2519678,2023-02-06T00:00:00Z,Kentucky,Hopkinsville,0,0,0,0,"1"
2519656,2023-02-06T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2522795,2023-02-06T00:00:00Z,Florida,Tallahassee,0,0,0,0,"1"
2519482,2023-02-06T00:00:00Z,Arkansas,Fort Smith,0,0,0,0,"1"
2520310,2023-02-06T00:00:00Z,Arkansas,Trumann,0,0,0,0,"1"
2519709,2023-02-06T00:00:00Z,Illinois,Evanston,0,0,0,0,"1"
2519398,2023-02-06T00:00:00Z,Alabama,Birmingham,0,0,0,0,"0"
2519802,2023-02-06T00:00:00Z,Delaware,Middletown,0,0,0,0,"1"
2519199,2023-02-06T00:00:00Z,Florida,Palm Beach Gardens,0,0,0,0,"1"
2519443,2023-02-06T00:00:00Z,Wisconsin,Oshkosh,0,0,0,0,"0"
2517220,2023-02-03T00:00:00Z,Maryland,Baltimore,0,0,0,0,"1"
2521183,2023-02-03T00:00:00Z,California,Paso Robles,0,0,0,0,"1"
2517392,2023-02-03T00:00:00Z,Tennessee,Lebanon,0,0,0,0,"1"
2517339,2023-02-03T00:00:00Z,Michigan,Detroit,0,0,0,0,"0"
2517280,2023-02-03T00:00:00Z,Kentucky,Lexington,0,0,0,0,"1"
2517211,2023-02-03T00:00:00Z,Florida,Apopka,0,0,0,0,"1"
2517644,2023-02-03T00:00:00Z,Nevada,North Las Vegas,0,0,0,0,"1"
2519186,2023-02-03T00:00:00Z,Pennsylvania,Mars,0,0,0,0,"3"
2518365,2023-02-03T00:00:00Z,Missouri,Cottleville,0,0,0,0,"1"
2517500,2023-02-03T00:00:00Z,California,Los Angeles,0,0,0,0,"0"
2517193,2023-02-02T00:00:00Z,Delaware,Wilmington,0,0,0,0,"0"
2517199,2023-02-02T00:00:00Z,Delaware,Wilmington,0,0,0,0,"1"
2516840,2023-02-02T00:00:00Z,Ohio,Pickerington,1,0,0,0,"0"
2516752,2023-02-02T00:00:00Z,Indiana,North Vernon,0,0,0,0,"1"
2517242,2023-02-02T00:00:00Z,Indiana,Columbus,0,0,0,0,"1"
2517416,2023-02-02T00:00:00Z,Ohio,New Philadelphia,0,0,0,0,"1"
2517100,2023-02-02T00:00:00Z,Arizona,Mesa,0,0,0,0,"1"
2516697,2023-02-02T00:00:00Z,Maryland,Riverdale,0,0,0,0,"0"
2516643,2023-02-02T00:00:00Z,Texas,Houston,0,0,0,1,"3"
2517451,2023-02-02T00:00:00Z,Alabama,Prattville,0,0,0,0,"0"
2516070,2023-02-01T00:00:00Z,Maryland,Hyattsville,0,0,0,0,"0"
2516531,2023-02-01T00:00:00Z,North Carolina,Kernersville,0,0,0,0,"1"
2516529,2023-02-01T00:00:00Z,North Carolina,Charlotte,0,0,0,0,"0"
2516296,2023-02-01T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2516990,2023-02-01T00:00:00Z,Louisiana,La Place (LaPlace),0,0,0,0,"1"
2516391,2023-02-01T00:00:00Z,North Carolina,Rolesville,0,0,0,0,"1"
2515355,2023-01-31T00:00:00Z,South Carolina,Blythewood,0,0,0,0,"1"
2515490,2023-01-31T00:00:00Z,Ohio,Columbus,0,0,0,0,"0"
2516607,2023-01-31T00:00:00Z,Indiana,Hammond,0,0,0,0,"1"
2515750,2023-01-31T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2516381,2023-01-31T00:00:00Z,Alabama,Theodore,0,0,0,0,"1"
2515330,2023-01-30T00:00:00Z,California,Madera,0,0,0,0,"1"
2515384,2023-01-30T00:00:00Z,New York,Nanuet,0,0,0,0,"1"
2514454,2023-01-30T00:00:00Z,Arizona,Yuma,0,0,0,0,"1"
2523034,2023-01-30T00:00:00Z,Texas,Lufkin,0,0,0,0,"1"
2677660,2023-01-29T00:00:00Z,Texas,Beaumont,0,0,0,0,"1"
2513755,2023-01-28T00:00:00Z,Missouri,Springfield,0,1,0,0,"2"
2516842,2023-01-27T00:00:00Z,Colorado,Loveland,0,0,0,0,"1"
2518431,2023-01-27T00:00:00Z,North Carolina,Newton,0,0,0,0,"1"
2512539,2023-01-27T00:00:00Z,Arizona,El Mirage,0,0,0,0,"2"
2512455,2023-01-27T00:00:00Z,Maryland,Baltimore,0,0,0,0,"1"
2512437,2023-01-27T00:00:00Z,Georgia,Carnesville,0,0,0,0,"1"
2526814,2023-01-27T00:00:00Z,Illinois,Chicago,0,0,0,0,"1"
2512245,2023-01-26T00:00:00Z,Nebraska,Fremont,0,0,0,0,"0"
2517299,2023-01-26T00:00:00Z,Minnesota,Saint Paul,0,0,0,0,"1"
2512022,2023-01-26T00:00:00Z,Utah,Salt Lake City (Taylorsville),0,0,0,0,"1"
2512364,2023-01-26T00:00:00Z,Florida,Homestead,0,0,0,0,"1"
2517953,2023-01-25T00:00:00Z,Texas,Bandera,0,0,0,0,"1"
2511580,2023-01-25T00:00:00Z,Alabama,Pinson,0,0,0,0,"0"
2512591,2023-01-25T00:00:00Z,California,Sacramento,0,0,0,0,"1"
2511004,2023-01-25T00:00:00Z,District of Columbia,Washington,0,0,0,0,"1"
2512341,2023-01-25T00:00:00Z,North Carolina,Kannapolis,0,0,0,0,"1"
2510864,2023-01-24T00:00:00Z,Maryland,Rockville,0,0,0,0,"1"
2510828,2023-01-24T00:00:00Z,Florida,Saint Petersburg,0,0,0,0,"1"
2515486,2023-01-24T00:00:00Z,Connecticut,Meriden,0,0,0,0,"1"
2510590,2023-01-24T00:00:00Z,Missouri,Kansas City,0,1,0,0,"0"
2517605,2023-01-24T00:00:00Z,California,Corona,0,0,0,0,"1"
2510418,2023-01-24T00:00:00Z,Utah,Midvale,0,0,0,0,"1"
2511172,2023-01-24T00:00:00Z,Ohio,Toledo,0,0,0,0,"0"
2511014,2023-01-24T00:00:00Z,Arizona,San Tan Valley,0,0,0,0,"1"
2509896,2023-01-23T00:00:00Z,District of Columbia,Washington,0,0,0,0,"1"
2510564,2023-01-23T00:00:00Z,Georgia,Augusta,0,0,0,0,"1"
2509254,2023-01-23T00:00:00Z,Iowa,Des Moines,2,1,0,0,"2"
2510387,2023-01-23T00:00:00Z,South Carolina,North Charleston,0,0,0,0,"1"
2509999,2023-01-23T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2509990,2023-01-23T00:00:00Z,Texas,Corsicana,0,0,0,0,"4"
2511054,2023-01-21T00:00:00Z,Texas,Houston,0,0,0,0,"1"
2509898,2023-01-20T00:00:00Z,Ohio,London,0,0,0,0,"0"
2506967,2023-01-20T00:00:00Z,Texas,Arlington,0,0,0,0,"2"
2506958,2023-01-20T00:00:00Z,Georgia,Covington,0,0,0,0,"1"
2506919,2023-01-20T00:00:00Z,Virginia,Glen Allen,0,0,0,0,"1"
2506942,2023-01-20T00:00:00Z,Minnesota,Saint Paul,0,1,0,0,"1"
2508146,2023-01-20T00:00:00Z,North Carolina,Statesville,0,0,0,0,"1"
2507136,2023-01-20T00:00:00Z,Ohio,Salem,0,0,0,0,"1"
2506265,2023-01-19T00:00:00Z,New York,Bronx,0,0,0,0,"1"
2506113,2023-01-19T00:00:00Z,West Virginia,Lindside,0,0,0,0,"1"
2506753,2023-01-19T00:00:00Z,New York,Brooklyn,0,1,0,0,"1"
2506658,2023-01-19T00:00:00Z,Florida,Royal Palm Beach,0,0,0,0,"1"
2506603,2023-01-19T00:00:00Z,Arizona,Buckeye,0,0,0,0,"1"
2506609,2023-01-19T00:00:00Z,Arizona,Casa Grande,0,0,0,0,"1"
2512958,2023-01-19T00:00:00Z,Washington,Lacey,0,0,0,0,"1"
2507748,2023-01-19T00:00:00Z,Arkansas,Little Rock,0,0,0,0,"0"
2506456,2023-01-18T00:00:00Z,Florida,Tampa,0,0,0,0,"1"
2506074,2023-01-18T00:00:00Z,Tennessee,Cleveland,0,0,0,0,"1"
2505498,2023-01-18T00:00:00Z,Texas,Waco,0,0,0,0,"1"
2505269,2023-01-18T00:00:00Z,Michigan,Grand Rapids,0,0,0,0,"1"
2505582,2023-01-18T00:00:00Z,Tennessee,Nashville,0,0,0,0,"0"
2505578,2023-01-18T00:00:00Z,Tennessee,Whites Creek,0,0,0,0,"1"
2505770,2023-01-18T00:00:00Z,Alabama,Huntsville,0,0,0,0,"0"
2505768,2023-01-18T00:00:00Z,Alabama,Huntsville,0,0,0,0,"0"
2511701,2023-01-18T00:00:00Z,Texas,Jefferson,0,0,0,0,"1"
2522012,2023-01-17T00:00:00Z,Alabama,Mobile,0,0,0,0,"1"
2505302,2023-01-17T00:00:00Z,Minnesota,Saint Paul,0,0,0,0,"1"
2511214,2023-01-17T00:00:00Z,Florida,Fort Lauderdale (Lauderdale Lakes),0,0,0,0,"1"
2505009,2023-01-17T00:00:00Z,Nevada,Yerington,0,0,0,0,"1"
2504792,2023-01-17T00:00:00Z,Oklahoma,Oklahoma City (Del City),0,1,0,0,"1"
2501950,2023-01-13T00:00:00Z,Kentucky,Murray,0,0,0,0,"0"
2502349,2023-01-13T00:00:00Z,North Carolina,Kernersville,0,0,0,0,"0"
2502655,2023-01-13T00:00:00Z,Florida,Fort Walton Beach,0,0,0,0,"1"
2501286,2023-01-12T00:00:00Z,Louisiana,New Orleans,0,0,0,0,"0"
2501098,2023-01-12T00:00:00Z,Nebraska,Omaha,0,0,0,0,"1"
2502314,2023-01-12T00:00:00Z,Florida,Gibsonton,0,0,0,0,"0"
2501460,2023-01-12T00:00:00Z,Indiana,Indianapolis,0,0,0,0,"0"
2501122,2023-01-11T00:00:00Z,Ohio,Columbus,0,0,0,0,"1"
2526948,2023-01-11T00:00:00Z,Texas,Rising Star,0,0,0,0,"0"
2500354,2023-01-11T00:00:00Z,Florida,Tallahassee,0,0,0,0,"1"
2500964,2023-01-11T00:00:00Z,California,Vista,0,0,0,0,"1"
2500323,2023-01-11T00:00:00Z,Texas,Palestine,0,0,0,0,"1"
2502310,2023-01-11T00:00:00Z,Florida,Gibsonton,0,0,0,0,"0"
2501461,2023-01-11T00:00:00Z,Indiana,Indianapolis,0,0,0,0,"1"
2500814,2023-01-11T00:00:00Z,Missouri,Saint Louis,0,0,0,0,"1"
2500542,2023-01-10T00:00:00Z,Kentucky,Stanford,0,1,0,0,"0"
2500319,2023-01-10T00:00:00Z,New Mexico,Albuquerque,0,0,0,0,"1"
2500217,2023-01-10T00:00:00Z,Michigan,Pinconning,0,0,0,0,"1"
2499699,2023-01-10T00:00:00Z,Delaware,New Castle,0,0,0,0,"1"
2500103,2023-01-10T00:00:00Z,North Carolina,Farmville,0,0,0,0,"1"
2506914,2023-01-09T00:00:00Z,Texas,Manor,0,0,0,0,"1"
2497956,2023-01-07T00:00:00Z,Oregon,Portland,0,1,0,0,"0"
2497541,2023-01-06T00:00:00Z,Florida,Apopka,0,1,0,0,"0"
2497580,2023-01-06T00:00:00Z,Michigan,Oak Park,0,1,0,0,"1"
2498914,2023-01-06T00:00:00Z,Missouri,Saint Louis,0,0,0,0,"1"
2496849,2023-01-06T00:00:00Z,Virginia,Newport News,0,1,0,0,"1"
2496762,2023-01-06T00:00:00Z,North Carolina,Lumberton,0,0,0,0,"0"
2502555,2023-01-06T00:00:00Z,Arkansas,Paragould,0,0,0,0,"0"
2497221,2023-01-06T00:00:00Z,Kentucky,Louisville,0,0,0,0,"0"
2498457,2023-01-05T00:00:00Z,Texas,Wylie,0,0,0,0,"0"
2496389,2023-01-05T00:00:00Z,South Carolina,North Charleston,0,0,0,0,"1"
2497734,2023-01-05T00:00:00Z,Florida,Lakeland,0,0,0,0,"1"
2496145,2023-01-05T00:00:00Z,Alabama,Huntsville,0,0,0,0,"1"
2496143,2023-01-05T00:00:00Z,North Carolina,Jamestown,0,0,0,0,"1"
2496342,2023-01-05T00:00:00Z,Maryland,Fort George G Meade (Fort Meade),0,0,0,0,"0"
2497266,2023-01-05T00:00:00Z,Ohio,Columbus,0,0,0,0,"1"
2496290,2023-01-04T00:00:00Z,Virginia,Woodbridge,0,0,0,0,"1"
2496218,2023-01-04T00:00:00Z,Wisconsin,Sheboygan,0,0,0,0,"1"
2495296,2023-01-04T00:00:00Z,New Mexico,Roswell,0,0,0,0,"1"
2496605,2023-01-04T00:00:00Z,Arkansas,Jonesboro,0,0,0,0,"1"
2494569,2023-01-03T00:00:00Z,New York,Corona (Queens),0,0,0,0,"1"
2486543,2022-12-21T00:00:00Z,Massachusetts,Lawrence,0,0,0,0,"1"
2486674,2022-12-21T00:00:00Z,Tennessee,Nashville,0,0,0,0,"0"
2486095,2022-12-21T00:00:00Z,Michigan,Waterford (Waterford Township),0,0,0,0,"1"
2487104,2022-12-20T00:00:00Z,North Carolina,Goldsboro,0,0,0,0,"0"
2484920,2022-12-20T00:00:00Z,Pennsylvania,Philadelphia,0,0,0,0,"1"
2484669,2022-12-19T00:00:00Z,Texas,Irving,0,0,0,0,"2"
2483656,2022-12-16T00:00:00Z,New Jersey,Paterson,0,0,0,0,"3"
